1,256,3200,3600000000000.00,model defined,1819201,16,819216,15244.6197,18831135515,0,0,53074,100.00,0,0.00,0,0.00,0,0,0,0,0,18831135515,1235264.37,0,1819217,1579375,274,624,144,136,96,80,312,152,888,200.3312,9572.6270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36497.6652
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10370.8676,13937683809,0,0,46364,100.00,0,0.00,0,0.00,0,0,0,0,0,13937683809,1343926.50,0,1671761,1451188,77,624,144,136,96,80,312,152,888,172.3629,6720.0988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24829.3535
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10373.5306,13935147004,0,0,28232,100.00,0,0.00,0,0.00,0,0,0,0,0,13935147004,1343336.96,0,1671761,1451188,77,624,144,136,96,80,312,152,888,246.2499,6675.0765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24835.6658
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10308.4342,13925711185,0,0,17997,100.00,0,0.00,0,0.00,0,0,0,0,0,13925711185,1350904.61,0,1671761,1451188,77,624,144,136,96,80,312,152,888,259.4891,6614.5170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24679.5300
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10414.4281,13907614605,0,0,12598,100.00,0,0.00,0,0.00,0,0,0,0,0,13907614605,1335417.98,0,1671761,1451188,77,624,144,136,96,80,312,152,888,164.5735,6642.9969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24933.5425
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10428.4258,13889265504,0,0,10566,100.00,0,0.00,0,0.00,0,0,0,0,0,13889265504,1331865.98,0,1671761,1451188,77,624,144,136,96,80,312,152,888,118.3287,6724.9495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24966.9910
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10371.0090,13814558736,0,0,7804,100.00,0,0.00,0,0.00,0,0,0,0,0,13814558736,1332036.14,0,1671761,1451188,77,624,144,136,96,80,312,152,888,212.6349,7086.3947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24829.5159
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10448.9525,13857533262,0,0,9163,100.00,0,0.00,0,0.00,0,0,0,0,0,13857533262,1326212.67,0,1671761,1451188,77,624,144,136,96,80,312,152,888,346.8484,6929.8556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25015.8916
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10378.9484,13908975489,0,0,41954,100.00,0,0.00,0,0.00,0,0,0,0,0,13908975489,1340114.14,0,1671761,1451188,77,624,144,136,96,80,312,152,888,286.6879,7402.0472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24848.4583
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10632.6168,13747744373,0,0,7341,100.00,0,0.00,0,0.00,0,0,0,0,0,13747744373,1292978.45,0,1671761,1451188,77,624,144,136,96,80,312,152,888,257.3243,7494.6046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25455.4420
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10275.8006,13881257360,0,0,25500,100.00,0,0.00,0,0.00,0,0,0,0,0,13881257360,1350868.70,0,1671761,1451188,77,624,144,136,96,80,312,152,888,271.9707,7295.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24601.2804
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10373.5378,13852386326,0,0,16829,100.00,0,0.00,0,0.00,0,0,0,0,0,13852386326,1335357.96,0,1671761,1451188,77,624,144,136,96,80,312,152,888,166.2343,7387.4337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24835.7486
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10889.8538,13677606222,0,0,7392,100.00,0,0.00,0,0.00,0,0,0,0,0,13677606222,1255995.39,0,1671761,1451188,77,624,144,136,96,80,312,152,888,161.7182,7845.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26071.7217
1,256,2624,3600000000000.00,model defined,1671745,16,671760,10565.3404,13786013014,0,0,12183,100.00,0,0.00,0,0.00,0,0,0,0,0,13786013014,1304833.78,0,1671761,1451188,77,624,144,136,96,80,312,152,888,299.3016,7502.9624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25294.8332
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,20211.5469,22672994754,0,0,37021,100.00,0,0.00,0,0.00,0,0,0,0,0,22672994754,1121784.24,0,2114129,1835749,156,624,144,136,96,80,312,152,888,492.8767,12914.8039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48389.3750
total_pe,total_kp,total_lp,end_ts,mapping,model_events,network_events,total_events,runtime,events_processed,events_aborted,events_rb,pe_event_ties,eff,send_loc_remote,percent_loc,send_net_remote,percent_net,rb_total,rb_primary,rb_secondary,fc_attempts,num_gvt,net_events,event_rate,events_past_end,event_alloc,memory_alloc,memory_wasted,remote_sends,remote_recvs,pe_struct,kp_struct,lp_struct,lp_model_struct,lp_rngs,total_lp_size,event_struct,event_struct_model,init_time,pq_time,avl_time,lz4_time,buddy_time,event_proc_time,event_cancel_time,event_abort_time,gvt_time,fc_time,primary_rb_time,net_read_time,net_other_time,inst_comp_time,inst_write_time,total_time
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,20311.0223,22687639862,0,0,53664,100.00,0,0.00,0,0.00,0,0,0,0,0,22687639862,1117011.22,0,2114129,1835749,156,624,144,136,96,80,312,152,888,493.4368,12882.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48627.4118
1,256,3200,3600000000000.00,model defined,1819201,16,819216,15093.3310,18805219226,0,0,24290,100.00,0,0.00,0,0.00,0,0,0,0,0,18805219226,1245929.03,0,1819217,1579375,274,624,144,136,96,80,312,152,888,168.4258,9508.2142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36135.5630
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,20463.7981,22642591876,0,0,28835,100.00,0,0.00,0,0.00,0,0,0,0,0,22642591876,1106470.65,0,2114129,1835749,156,624,144,136,96,80,312,152,888,491.8751,13136.5530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48992.4281
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,20473.7432,22492155672,0,0,20837,100.00,0,0.00,0,0.00,0,0,0,0,0,22492155672,1098585.41,0,2114129,1835749,156,624,144,136,96,80,312,152,888,349.9068,13582.5550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49016.7024
1,256,3200,3600000000000.00,model defined,1819201,16,819216,15202.7304,18824275110,0,0,34393,100.00,0,0.00,0,0.00,0,0,0,0,0,18824275110,1238216.73,0,1819217,1579375,274,624,144,136,96,80,312,152,888,342.8914,9550.6531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36396.9003
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,20683.9369,22598399726,0,0,24560,100.00,0,0.00,0,0.00,0,0,0,0,0,22598399726,1092557.95,0,2114129,1835749,156,624,144,136,96,80,312,152,888,492.5538,13432.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49519.6981
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,20796.4259,22555581835,0,0,22175,100.00,0,0.00,0,0.00,0,0,0,0,0,22555581835,1084589.34,0,2114129,1835749,156,624,144,136,96,80,312,152,888,492.0523,13579.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49789.1067
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,20866.5929,22388744288,0,0,21792,100.00,0,0.00,0,0.00,0,0,0,0,0,22388744288,1072946.81,0,2114129,1835749,156,624,144,136,96,80,312,152,888,204.4488,14159.9783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49957.2415
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,20916.6157,22946251804,0,0,49604,100.00,0,0.00,0,0.00,0,0,0,0,0,22946251804,1097034.63,0,2114129,1835749,156,624,144,136,96,80,312,152,888,204.1750,14509.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50077.0725
1,256,3200,3600000000000.00,model defined,1819201,16,819216,15553.4582,18778651425,0,0,19085,100.00,0,0.00,0,0.00,0,0,0,0,0,18778651425,1207361.81,0,1819217,1579375,274,624,144,136,96,80,312,152,888,169.4226,9833.3765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37236.7500
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,21053.5550,22850471118,0,0,28449,100.00,0,0.00,0,0.00,0,0,0,0,0,22850471118,1085349.77,0,2114129,1835749,156,624,144,136,96,80,312,152,888,95.0083,14774.0758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50405.3677
1,256,3200,3600000000000.00,model defined,1819201,16,819216,15613.0203,18750239172,0,0,16951,100.00,0,0.00,0,0.00,0,0,0,0,0,18750239172,1200936.06,0,1819217,1579375,274,624,144,136,96,80,312,152,888,168.4559,10011.0364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37379.2154
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,21183.5963,22442072530,0,0,23090,100.00,0,0.00,0,0.00,0,0,0,0,0,22442072530,1059408.05,0,2114129,1835749,156,624,144,136,96,80,312,152,888,169.4806,14841.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50716.0599
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,21200.0925,22515522685,0,0,24899,100.00,0,0.00,0,0.00,0,0,0,0,0,22515522685,1062048.33,0,2114129,1835749,156,624,144,136,96,80,312,152,888,169.1121,14941.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50755.9496
1,256,3200,3600000000000.00,model defined,1819201,16,819216,15624.4708,18634618576,0,0,14203,100.00,0,0.00,0,0.00,0,0,0,0,0,18634618576,1192655.98,0,1819217,1579375,274,624,144,136,96,80,312,152,888,267.8176,10550.5367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37407.0761
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,21351.5932,22920453106,0,0,36425,100.00,0,0.00,0,0.00,0,0,0,0,0,22920453106,1073477.42,0,2114129,1835749,156,624,144,136,96,80,312,152,888,204.2961,14891.9051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51118.4571
1,256,4352,3600000000000.00,model defined,2114113,16,1114128,21393.7102,22231691836,0,0,20902,100.00,0,0.00,0,0.00,0,0,0,0,0,22231691836,1039169.53,0,2114129,1835749,156,624,144,136,96,80,312,152,888,350.0297,14749.3743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51218.5677
1,256,3200,3600000000000.00,model defined,1819201,16,819216,15795.0477,18704534051,0,0,15153,100.00,0,0.00,0,0.00,0,0,0,0,0,18704534051,1184202.44,0,1819217,1579375,274,624,144,136,96,80,312,152,888,290.6346,10340.8727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37815.5654
